timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_size,tcp_flags,is_http,flow_packet_count,flow_total_bytes,flow_duration,flow_avg_packet_size,flow_min_packet_size,flow_max_packet_size,flow_packet_rate,flow_byte_rate,flow_syn_count,flow_ack_count,flow_rst_count,flow_fin_count,flow_udp_count,flow_http_count,label,attack_type
1779041594.528257,192.168.82.30,192.168.82.20,49683,80,TCP,60,0,16,1,5,377,0.0037801265716552734,75.4,60,131,1322.707032481867,99732.11024913276,1,4,0,1,0,5,normal,normal
1779041594.528257,192.168.82.30,192.168.82.20,49683,80,TCP,131,77,24,1,5,377,0.0037801265716552734,75.4,60,131,1322.707032481867,99732.11024913276,1,4,0,1,0,5,normal,normal
1779041594.529303,192.168.82.20,192.168.82.30,80,49683,TCP,980,926,24,1,3,1106,0.002180814743041992,368.6666666666667,60,980,1375.6326664480157,507149.90969716845,1,3,0,1,0,3,normal,normal
1779041594.529303,192.168.82.30,192.168.82.20,49683,80,TCP,60,0,17,1,5,377,0.0037801265716552734,75.4,60,131,1322.707032481867,99732.11024913276,1,4,0,1,0,5,normal,normal
1779041594.529615,192.168.82.20,192.168.82.30,80,49683,TCP,60,0,17,1,3,1106,0.002180814743041992,368.6666666666667,60,980,1375.6326664480157,507149.90969716845,1,3,0,1,0,3,normal,normal
1779041594.530287,192.168.82.30,192.168.82.20,49683,80,TCP,60,0,16,1,5,377,0.0037801265716552734,75.4,60,131,1322.707032481867,99732.11024913276,1,4,0,1,0,5,normal,normal
1779041594.549381,192.168.82.30,192.168.82.20,49684,80,TCP,66,0,2,1,5,377,0.0023429393768310547,75.4,60,131,2134.0714358400323,160908.98626233847,1,4,0,1,0,5,normal,normal
1779041594.549381,192.168.82.20,192.168.82.30,80,49684,TCP,66,0,18,1,3,1106,0.0023419857025146484,368.6666666666667,60,980,1280.9642675353762,472248.82663137536,1,3,0,1,0,3,normal,normal
1779041594.549616,192.168.82.30,192.168.82.20,49684,80,TCP,60,0,16,1,5,377,0.0023429393768310547,75.4,60,131,2134.0714358400323,160908.98626233847,1,4,0,1,0,5,normal,normal
1779041594.549778,192.168.82.30,192.168.82.20,49684,80,TCP,131,77,24,1,5,377,0.0023429393768310547,75.4,60,131,2134.0714358400323,160908.98626233847,1,4,0,1,0,5,normal,normal
1779041594.550815,192.168.82.20,192.168.82.30,80,49684,TCP,980,926,24,1,3,1106,0.0023419857025146484,368.6666666666667,60,980,1280.9642675353762,472248.82663137536,1,3,0,1,0,3,normal,normal
1779041594.551294,192.168.82.30,192.168.82.20,49684,80,TCP,60,0,17,1,5,377,0.0023429393768310547,75.4,60,131,2134.0714358400323,160908.98626233847,1,4,0,1,0,5,normal,normal
1779041594.551723,192.168.82.20,192.168.82.30,80,49684,TCP,60,0,17,1,3,1106,0.0023419857025146484,368.6666666666667,60,980,1280.9642675353762,472248.82663137536,1,3,0,1,0,3,normal,normal
1779041594.551724,192.168.82.30,192.168.82.20,49684,80,TCP,60,0,16,1,5,377,0.0023429393768310547,75.4,60,131,2134.0714358400323,160908.98626233847,1,4,0,1,0,5,normal,normal
1779041594.56955,192.168.82.30,192.168.82.20,49685,80,TCP,66,0,2,1,5,377,0.0023589134216308594,75.4,60,131,2119.6199717000204,159819.34586618154,1,4,0,1,0,5,normal,normal
1779041594.569556,192.168.82.20,192.168.82.30,80,49685,TCP,66,0,18,1,3,1106,0.0019140243530273438,368.6666666666667,60,980,1567.3781763826607,577840.0876930743,1,3,0,1,0,3,normal,normal
1779041594.569765,192.168.82.30,192.168.82.20,49685,80,TCP,60,0,16,1,5,377,0.0023589134216308594,75.4,60,131,2119.6199717000204,159819.34586618154,1,4,0,1,0,5,normal,normal
1779041594.570307,192.168.82.30,192.168.82.20,49685,80,TCP,131,77,24,1,5,377,0.0023589134216308594,75.4,60,131,2119.6199717000204,159819.34586618154,1,4,0,1,0,5,normal,normal
1779041594.570828,192.168.82.20,192.168.82.30,80,49685,TCP,980,926,24,1,3,1106,0.0019140243530273438,368.6666666666667,60,980,1567.3781763826607,577840.0876930743,1,3,0,1,0,3,normal,normal
1779041594.571242,192.168.82.30,192.168.82.20,49685,80,TCP,60,0,17,1,5,377,0.0023589134216308594,75.4,60,131,2119.6199717000204,159819.34586618154,1,4,0,1,0,5,normal,normal
1779041594.57147,192.168.82.20,192.168.82.30,80,49685,TCP,60,0,17,1,3,1106,0.0019140243530273438,368.6666666666667,60,980,1567.3781763826607,577840.0876930743,1,3,0,1,0,3,normal,normal
1779041594.571909,192.168.82.30,192.168.82.20,49685,80,TCP,60,0,16,1,5,377,0.0023589134216308594,75.4,60,131,2119.6199717000204,159819.34586618154,1,4,0,1,0,5,normal,normal
1779041594.59145,192.168.82.30,192.168.82.20,49686,80,TCP,66,0,2,1,5,377,0.003094911575317383,75.4,60,131,1615.5550419844387,121812.85016562669,1,4,0,1,0,5,normal,normal
1779041594.591451,192.168.82.20,192.168.82.30,80,49686,TCP,66,0,18,1,3,1106,0.0030939579010009766,368.6666666666667,60,980,969.6318101256069,357470.92733297375,1,3,0,1,0,3,normal,normal
1779041594.591858,192.168.82.30,192.168.82.20,49686,80,TCP,60,0,16,1,5,377,0.003094911575317383,75.4,60,131,1615.5550419844387,121812.85016562669,1,4,0,1,0,5,normal,normal
1779041594.59247,192.168.82.30,192.168.82.20,49686,80,TCP,131,77,24,1,5,377,0.003094911575317383,75.4,60,131,1615.5550419844387,121812.85016562669,1,4,0,1,0,5,normal,normal
1779041594.592968,192.168.82.20,192.168.82.30,80,49686,TCP,980,926,24,1,3,1106,0.0030939579010009766,368.6666666666667,60,980,969.6318101256069,357470.92733297375,1,3,0,1,0,3,normal,normal
1779041594.593495,192.168.82.30,192.168.82.20,49686,80,TCP,60,0,17,1,5,377,0.003094911575317383,75.4,60,131,1615.5550419844387,121812.85016562669,1,4,0,1,0,5,normal,normal
1779041594.594545,192.168.82.20,192.168.82.30,80,49686,TCP,60,0,17,1,3,1106,0.0030939579010009766,368.6666666666667,60,980,969.6318101256069,357470.92733297375,1,3,0,1,0,3,normal,normal
1779041594.594545,192.168.82.30,192.168.82.20,49686,80,TCP,60,0,16,1,5,377,0.003094911575317383,75.4,60,131,1615.5550419844387,121812.85016562669,1,4,0,1,0,5,normal,normal
1779041594.610438,192.168.82.30,192.168.82.20,49687,80,TCP,66,0,2,1,5,377,0.0029649734497070312,75.4,60,131,1686.3557413959472,127151.22290125443,1,4,0,1,0,5,normal,normal
1779041594.610628,192.168.82.20,192.168.82.30,80,49687,TCP,66,0,18,1,3,1106,0.0019450187683105469,368.6666666666667,60,980,1542.4015690120127,568632.0451090954,1,3,0,1,0,3,normal,normal
1779041594.611251,192.168.82.30,192.168.82.20,49687,80,TCP,60,0,16,1,5,377,0.0029649734497070312,75.4,60,131,1686.3557413959472,127151.22290125443,1,4,0,1,0,5,normal,normal
1779041594.611251,192.168.82.30,192.168.82.20,49687,80,TCP,131,77,24,1,5,377,0.0029649734497070312,75.4,60,131,1686.3557413959472,127151.22290125443,1,4,0,1,0,5,normal,normal
